0,1,2,3,4,5,6,7,8,9,10,11,0
46810020.0,29158640.0,46301930.0,115.19,116.04,117.64,115.39,116.94,117.69,112.85,115.51,115.08,115.19
36151450.0,28507780.0,27054320.0,111.6,110.78,111.43,112.2,112.03,112.47,110.27,110.07,111.39,111.6
26330070.0,27391950.0,27377960.0,157.5,157.86,160.52,157.89,159.5,160.71,155.11,156.72,157.84,157.5
35617230.0,27850370.0,28331540.0,164.0,164.12,162.62,164.33,165.73,165.42,160.63,163.37,162.41,164.0
41483490.0,44054640.0,49250500.0,240.34,246.5,255.6,245.15,248.72,262.49,236.9,239.13,252.0,240.34
44054640.0,49250500.0,41994110.0,246.5,255.6,250.74,248.72,262.49,255.52,239.13,252.0,249.4,246.5
21561320.0,25100510.0,22858840.0,175.03,174.78,173.41,176.19,175.84,175.0,174.83,173.85,173.04,175.03
23946880.0,19216820.0,20059570.0,212.0,208.39,206.43,213.97,209.48,206.98,211.51,207.32,204.22,212.0
66118950.0,24205100.0,28601630.0,354.64,351.41,355.15,356.56,353.45,355.4,345.15,349.22,351.09,354.64
23751690.0,21532200.0,20523870.0,173.16,174.55,174.35,174.3,175.06,175.61,173.0,173.41,173.93,173.16
48846060.0,23637310.0,44866280.0,158.47,158.99,159.87,160.97,159.4,159.96,158.0,158.09,157.91,158.47
64827330.0,45751160.0,22010360.0,209.88,203.06,204.4,215.31,203.4,205.97,209.23,199.11,203.86,209.88
29164190.0,28310840.0,27623150.0,110.12,109.72,109.81,111.99,110.54,110.35,110.01,109.66,108.83,110.12
61681250.0,76562170.0,56111590.0,110.23,110.15,112.03,112.34,111.88,114.53,109.13,107.36,112.0,110.23
52960810.0,79356010.0,63000140.0,98.41,96.2,97.96,98.65,97.71,100.48,95.5,95.36,95.74,98.41
56005550.0,50061580.0,35678360.0,116.44,113.25,113.63,116.69,115.5,114.72,114.02,112.37,113.3,116.44
40323020.0,49979700.0,42288790.0,94.19,93.79,95.92,94.5,94.72,96.35,93.01,92.59,94.1,94.19
44434220.0,32970790.0,30386830.0,111.29,110.82,112.73,111.52,112.45,112.75,109.56,110.68,111.44,111.29
34135230.0,43233950.0,46559730.0,119.2,117.64,115.76,119.92,119.75,117.49,118.85,116.76,115.5,119.2
133059000.0,71937310.0,51529980.0,96.04,99.93,101.52,96.63,100.88,101.53,93.34,98.07,99.21,96.04
25111310.0,17170490.0,20859830.0,149.99,151.5,150.48,150.44,151.74,151.42,148.88,150.19,149.95,149.99
33829290.0,33009110.0,39483400.0,120.96,121.11,121.85,121.81,121.81,122.69,120.05,120.62,120.18,120.96
41626820.0,36191330.0,46271660.0,190.0,190.5,188.39,190.7,194.97,191.97,184.99,189.46,186.9,190.0
18131970.0,14244050.0,26043820.0,116.52,115.59,116.35,117.8,116.52,116.51,116.49,115.59,115.64,116.52
38236730.0,40026250.0,25058280.0,104.61,103.96,101.91,106.31,105.18,102.91,104.59,103.85,101.78,104.61
30684390.0,22526310.0,29773430.0,186.51,183.08,184.28,191.92,185.47,184.99,185.77,182.15,181.14,186.51
51368540.0,32395870.0,27052000.0,177.25,177.3,177.3,177.3,179.44,177.78,173.2,176.82,176.6,177.25
60800480.0,39914850.0,26147280.0,163.25,156.25,155.79,166.15,158.13,156.33,160.23,154.11,153.66,163.25
33935720.0,21673390.0,17618870.0,208.76,208.46,207.48,210.16,210.64,209.73,207.31,208.44,207.14,208.76
18527000.0,24110330.0,21550270.0,142.9,143.02,143.69,144.75,143.5,144.79,142.9,142.41,142.72,142.9
29663910.0,28510370.0,27684310.0,370.0,367.85,365.12,375.78,370.47,367.36,369.87,363.64,363.91,370.0
32661520.0,51314210.0,34380630.0,353.25,364.41,360.7,362.17,365.32,365.0,351.28,353.02,357.57,353.25
15955820.0,20670830.0,20182050.0,190.68,191.78,189.69,191.96,192.43,192.55,189.56,190.17,189.69,190.68
27738580.0,20543190.0,21654750.0,199.2,200.85,198.68,200.14,201.0,200.74,196.21,198.44,198.18,199.2
31154910.0,19354440.0,25568350.0,104.89,106.0,105.47,107.79,106.19,106.25,104.88,105.06,104.89,104.89
25686350.0,32345430.0,35454230.0,106.48,105.25,105.93,107.07,107.29,107.65,105.9,105.21,105.14,106.48
26167950.0,27942430.0,23141260.0,189.49,187.74,186.55,190.06,190.37,187.4,187.45,187.65,185.22,189.49
16956290.0,25129510.0,29422610.0,173.5,175.11,175.11,174.5,175.38,176.1,173.4,174.27,173.14,173.5
36340670.0,35850010.0,29608390.0,112.46,113.16,113.69,113.37,113.8,114.64,111.8,111.8,113.43,112.46
21007650.0,15957630.0,25897340.0,208.5,204.1,207.86,209.32,205.72,208.55,206.66,203.32,203.53,208.5
49904460.0,53142590.0,61681250.0,108.97,112.49,110.23,110.45,112.78,112.34,108.51,110.04,109.13,108.97
38399530.0,33449100.0,28236270.0,319.25,316.77,316.14,321.15,323.44,318.71,316.47,315.63,313.09,319.25
37080720.0,43218350.0,58279570.0,116.25,115.93,116.58,116.54,116.53,116.89,115.44,114.42,114.86,116.25
18325720.0,17117710.0,17290900.0,143.91,143.5,142.44,144.9,143.95,142.68,143.87,143.18,141.85,143.91
28784550.0,33507770.0,31961120.0,222.21,227.96,230.78,224.8,228.41,232.35,220.2,220.58,226.73,222.21
28321440.0,22941650.0,38158410.0,131.65,131.35,130.54,132.45,132.22,132.09,131.12,131.22,130.45,131.65
17186760.0,23129400.0,19966590.0,188.23,188.77,186.35,189.65,188.84,188.5,187.65,186.21,185.76,188.23
32395870.0,27052000.0,31306390.0,177.3,177.3,178.61,179.44,177.78,179.58,176.82,176.6,177.41,177.3
123601900.0,69639900.0,42832890.0,117.42,121.5,122.6,117.7,122.57,122.64,113.25,117.52,120.91,117.42
32191070.0,32130360.0,24518850.0,180.29,177.96,175.48,182.39,180.0,177.12,180.21,177.39,175.07,180.29
20940020.0,23793830.0,31644240.0,171.05,168.99,172.4,171.21,170.66,173.94,169.25,168.42,170.34,171.05
27526040.0,36192150.0,31851180.0,96.05,93.98,96.4,96.76,96.38,96.5,95.25,93.32,94.55,96.05
20565620.0,28157630.0,48846060.0,159.51,160.11,158.47,159.77,160.5,160.97,158.44,158.0,158.0,159.51
16935220.0,27316740.0,31110640.0,201.41,203.17,198.68,203.13,204.49,199.5,201.36,200.65,197.05,201.41
57430620.0,41208710.0,34908610.0,187.71,197.42,200.4,189.48,198.85,201.68,182.85,192.77,196.66,187.71
21910700.0,20254650.0,38399530.0,320.75,317.75,319.25,323.44,322.35,321.15,318.93,317.21,316.47,320.75
23985960.0,24755470.0,20755140.0,170.32,173.87,174.67,173.07,174.44,175.49,169.5,172.02,173.94,170.32
70583530.0,54145930.0,51467440.0,157.07,160.29,163.09,157.89,161.0,163.4,150.24,155.03,159.07,157.07
45765970.0,34320200.0,28001190.0,289.96,284.73,285.08,294.53,289.67,285.83,288.35,283.89,278.2,289.96
23243160.0,22727370.0,27308200.0,193.25,191.09,191.64,196.5,194.46,191.68,193.15,191.05,188.38,193.25
29706720.0,34154130.0,43496400.0,323.52,315.31,304.3,324.76,319.64,313.49,318.95,313.63,302.22,323.52
22115100.0,21081620.0,28769220.0,115.92,115.85,115.8,116.86,116.51,116.33,115.81,115.75,114.76,115.92
32503750.0,53812480.0,39281290.0,277.95,284.69,287.38,281.68,286.95,288.2,276.85,276.86,282.35,277.95
38116290.0,41464880.0,39824200.0,167.81,167.25,173.68,171.75,170.02,175.15,166.9,165.19,166.92,167.81
20059570.0,21162560.0,21007650.0,206.43,210.16,208.5,206.98,210.45,209.32,204.22,207.2,206.66,206.43
30480880.0,40653460.0,30521720.0,311.85,316.7,311.64,315.5,317.57,317.07,309.55,312.17,311.15,311.85
39075250.0,41438280.0,51368540.0,172.0,174.51,177.25,172.0,174.95,177.3,170.06,170.53,173.2,172.0
44811800.0,48032600.0,40323020.0,96.67,95.02,94.19,98.21,96.85,94.5,96.15,94.61,93.01,96.67
30237640.0,37425640.0,38116290.0,167.64,167.88,167.81,168.75,168.94,171.75,164.88,164.47,166.9,167.64
75900510.0,71882770.0,84188210.0,250.75,236.36,228.08,258.25,247.69,228.5,244.3,234.3,212.61,250.75
36191330.0,46271660.0,60547340.0,190.5,188.39,193.9,194.97,191.97,194.48,189.46,186.9,185.93,190.5
33498270.0,20783460.0,14198660.0,145.1,144.09,143.92,147.2,144.3,144.16,144.96,143.27,143.31,145.1
36299460.0,56293490.0,38258300.0,99.44,99.68,98.67,100.47,100.73,99.74,99.25,98.64,98.11,99.44
27850370.0,28331540.0,33674960.0,164.12,162.62,165.67,165.73,165.42,166.33,163.37,162.41,161.22,164.12
22692880.0,28802550.0,30280450.0,222.3,218.93,221.16,222.64,222.99,221.83,219.34,216.76,217.27,222.3
19636390.0,17426160.0,16543880.0,189.5,185.42,185.26,190.68,188.43,186.41,189.3,185.2,184.28,189.5
26781730.0,30148360.0,33770220.0,105.58,104.81,106.05,106.0,105.84,106.07,105.28,104.77,104.0,105.58
31735810.0,26178840.0,26560420.0,109.95,110.23,109.51,110.42,110.98,110.73,108.12,109.2,109.42,109.95
25820460.0,25763840.0,45547590.0,108.78,109.72,108.65,110.0,109.9,110.42,108.2,108.88,108.6,108.78
50565420.0,39075250.0,41438280.0,170.16,172.0,174.51,170.16,172.0,174.95,167.07,170.06,170.53,170.16
27185130.0,25649240.0,20490090.0,186.12,187.25,186.35,186.15,188.35,187.2,184.7,184.94,185.73,186.12
41976500.0,35617230.0,27850370.0,162.13,164.0,164.12,167.26,164.33,165.73,161.84,160.63,163.37,162.13
43751810.0,42287640.0,50943120.0,191.51,195.34,190.02,191.98,197.69,196.33,186.6,190.78,189.81,191.51
46418230.0,45870130.0,37190500.0,95.86,95.0,95.42,97.33,96.84,96.04,95.19,94.08,94.28,95.86
62285770.0,49046150.0,49687870.0,100.32,100.55,98.97,101.19,100.69,99.06,97.3,98.84,97.34,100.32
18473070.0,19090050.0,23243160.0,196.45,194.79,193.25,197.1,196.37,196.5,195.93,193.14,193.15,196.45
44387770.0,16916650.0,21175670.0,159.29,157.23,156.91,163.6,157.83,157.55,158.7,156.78,155.27,159.29
58724080.0,32230590.0,50901380.0,106.7,106.57,107.71,110.23,107.68,107.81,106.6,106.16,104.08,106.7
36387880.0,19620520.0,32931110.0,175.04,175.24,177.32,175.09,176.8,177.47,171.26,174.94,173.66,175.04
26378910.0,36792100.0,31396130.0,113.65,113.87,115.39,114.23,115.21,115.86,113.2,113.45,114.1,113.65
26560420.0,37322930.0,25820460.0,109.51,110.42,108.78,110.73,112.19,110.0,109.42,110.27,108.2,109.51
24100150.0,19977160.0,24308210.0,116.86,117.25,118.18,117.38,117.76,118.21,116.33,113.8,117.45,116.86
37378070.0,33690660.0,40113790.0,172.83,172.05,172.36,174.12,174.26,174.82,171.01,171.42,171.77,172.83
32755730.0,40529120.0,42223820.0,268.31,268.7,262.74,273.7,270.07,267.37,265.83,264.7,261.23,268.31
28802550.0,30280450.0,39494770.0,218.93,221.16,220.42,222.99,221.83,222.88,216.76,217.27,216.84,218.93
22941650.0,38158410.0,26784530.0,131.35,130.54,129.13,132.22,132.09,130.5,131.22,130.45,128.9,131.35
49678430.0,57668360.0,55548830.0,286.53,300.95,297.26,297.88,302.53,304.18,286.5,286.13,289.23,286.53
29608390.0,24587490.0,29800240.0,113.69,113.0,111.64,114.64,113.18,113.39,113.43,112.34,111.55,113.69
20679270.0,25864510.0,24592460.0,210.16,207.7,207.36,210.56,210.95,209.1,208.26,207.7,206.67,210.16
21785180.0,22389660.0,22224400.0,169.71,171.39,170.1,171.26,172.48,171.0,169.38,169.92,169.7,169.71
26318580.0,25361290.0,19088310.0,220.9,220.54,220.0,224.58,220.96,220.94,220.79,217.28,218.83,220.9
28481170.0,27948160.0,23714690.0,176.42,178.92,180.2,179.35,180.59,182.14,176.0,177.91,178.62,176.42
22527690.0,24100150.0,19977160.0,116.81,116.86,117.25,116.91,117.38,117.76,116.28,116.33,113.8,116.81
25525650.0,25396100.0,33408050.0,209.32,208.0,207.03,209.5,209.25,208.74,206.76,207.07,205.48,209.32
31384720.0,32644590.0,40613260.0,167.41,166.96,166.11,171.66,168.98,169.0,167.28,165.93,164.56,167.41
49793750.0,62800770.0,84757780.0,111.79,110.27,113.76,114.21,113.28,114.02,111.76,109.9,109.77,111.79
33690660.0,40113790.0,50908540.0,172.05,172.36,169.79,174.26,174.82,173.09,171.42,171.77,169.0,172.05
59118740.0,24129630.0,32361930.0,109.88,110.31,110.08,111.32,111.72,110.51,108.05,109.7,109.46,109.88
53142590.0,61681250.0,76562170.0,112.49,110.23,110.15,112.78,112.34,111.88,110.04,109.13,107.36,112.49
20670830.0,20182050.0,16365720.0,191.78,189.69,191.78,192.43,192.55,191.8,190.17,189.69,189.93,191.78
21634520.0,36340670.0,35850010.0,112.71,112.46,113.16,113.05,113.37,113.8,112.28,111.8,111.8,112.71
40885480.0,25184090.0,30912260.0,107.01,108.58,106.96,107.03,108.7,109.43,104.82,107.18,106.86,107.01
19286690.0,23040480.0,24413480.0,233.37,236.39,234.9,235.24,237.65,238.13,233.2,234.88,234.67,233.37
61747260.0,46717770.0,48702200.0,110.19,111.74,110.63,110.19,111.77,111.74,108.21,109.41,109.77,110.19
21584720.0,21480120.0,16859020.0,191.55,192.42,191.39,191.57,192.88,192.61,190.22,190.44,191.15,191.55
31685810.0,54149930.0,40558490.0,320.54,324.45,312.6,324.09,327.85,318.4,318.75,321.38,312.19,320.54
29616190.0,30483120.0,28449940.0,154.2,153.08,150.27,157.66,155.88,153.39,153.26,153.0,150.05,154.2
35644510.0,39194720.0,37418910.0,218.01,220.95,221.85,224.3,221.85,225.37,216.56,216.47,220.71,218.01
17618870.0,13909560.0,14991570.0,207.48,208.89,207.67,209.73,209.24,209.15,207.14,206.73,207.17,207.48
73991000.0,63712340.0,37080720.0,112.21,115.66,116.25,114.3,116.49,116.54,111.87,113.72,115.44,112.21
18798250.0,21466370.0,25111310.0,151.8,150.58,149.99,153.84,152.44,150.44,151.8,149.9,148.88,151.8
29422610.0,24358920.0,24332120.0,175.11,174.66,173.91,176.1,176.24,175.25,173.14,174.33,173.6,175.11
21158140.0,39763300.0,32226670.0,217.73,220.0,224.8,220.13,220.79,226.42,217.56,217.02,222.86,217.73
22676520.0,29334630.0,31464170.0,178.5,180.32,182.59,180.24,180.52,183.5,178.07,177.81,179.24,178.5
26043820.0,23724430.0,21337310.0,116.35,116.8,116.74,116.51,117.4,117.5,115.64,116.78,116.68,116.35
21070330.0,18220420.0,47800590.0,198.43,198.54,198.8,199.26,200.16,200.85,195.29,198.17,198.15,198.43
61192340.0,44223040.0,76183460.0,92.39,90.0,92.72,94.39,91.67,92.78,91.65,90.0,89.47,92.39
49979700.0,42288790.0,44282560.0,93.79,95.92,94.29,94.72,96.35,95.94,92.59,94.1,93.93,93.79
18965930.0,25682700.0,30149410.0,214.1,216.8,218.1,216.36,217.19,219.18,213.84,214.03,215.11,214.1
19238480.0,27413060.0,25737560.0,175.94,175.69,174.28,176.0,177.75,175.15,174.54,173.97,172.89,175.94
53920550.0,46315620.0,46418230.0,93.13,96.52,95.86,95.7,96.92,97.33,93.04,93.69,95.19,93.13
35890740.0,46026600.0,36884490.0,102.39,102.37,100.58,102.83,103.75,101.71,100.96,101.37,100.45,102.39
30327110.0,20495340.0,26320740.0,120.93,122.14,121.67,121.63,122.35,122.44,120.66,121.6,121.6,120.93
23129400.0,19966590.0,15228270.0,188.77,186.35,188.38,188.84,188.5,188.88,186.21,185.76,186.78,188.77
23040480.0,24413480.0,41990210.0,236.39,234.9,232.95,237.65,238.13,237.64,234.88,234.67,232.31,236.39
24626950.0,29024690.0,28575800.0,279.5,279.8,279.57,281.18,281.9,281.77,278.95,279.12,278.8,279.5
50278030.0,46594220.0,73991000.0,113.38,113.67,112.21,114.18,115.37,114.3,112.52,113.66,111.87,113.38
92683030.0,104618500.0,64094970.0,264.89,255.94,277.39,279.92,270.0,281.22,252.95,248.0,271.86,264.89
25554290.0,23687350.0,34412090.0,119.4,120.0,118.34,120.09,120.5,120.24,119.37,119.71,118.22,119.4
26580710.0,21329170.0,20912820.0,191.17,194.14,193.63,192.0,194.2,194.08,189.77,192.34,191.92,191.17
38885980.0,25879680.0,24129530.0,97.39,97.41,97.17,98.99,97.67,97.7,97.32,96.84,97.12,97.39
17520500.0,23735080.0,18966120.0,258.69,258.74,256.77,260.44,260.35,257.49,256.85,258.11,255.37,258.69
16947420.0,17595210.0,20191840.0,204.09,202.45,203.31,205.87,204.0,204.39,204.0,202.2,201.71,204.09
24185530.0,28865310.0,25668330.0,203.12,199.54,199.46,204.15,203.38,201.37,202.52,198.61,198.56,203.12
18695500.0,17439210.0,21229890.0,138.95,139.06,139.37,139.8,139.98,139.77,138.82,138.79,138.6,138.95
23377690.0,27468700.0,18503410.0,187.99,187.22,187.72,190.26,188.23,188.0,187.75,186.14,186.78,187.99
32416800.0,31123000.0,23985960.0,180.0,175.49,170.32,182.67,179.12,173.07,179.37,175.35,169.5,180.0
23495990.0,38190550.0,20028450.0,320.0,315.36,324.74,324.57,319.75,325.98,320.0,314.61,322.85,320.0
17014490.0,19046600.0,23639070.0,188.0,186.07,186.78,188.91,188.46,187.07,186.36,186.0,185.1,188.0
90398170.0,111186900.0,62080160.0,113.86,108.73,107.51,115.73,113.03,108.79,113.49,108.6,107.24,113.86
14979680.0,20686510.0,18131970.0,116.45,117.52,116.52,117.11,118.02,117.8,116.4,116.2,116.49,116.45
43700570.0,19173780.0,25676720.0,141.0,140.72,139.41,141.0,141.02,140.75,139.89,140.26,139.03,141.0
21080580.0,18527000.0,24110330.0,144.11,142.9,143.02,145.95,144.75,143.5,143.37,142.9,142.41,144.11
31306390.0,31087330.0,34260230.0,178.61,179.37,176.15,179.58,180.1,179.25,177.41,178.25,175.07,178.61
55583140.0,67569090.0,40885480.0,105.75,102.61,107.01,105.85,105.37,107.03,102.41,102.0,104.82,105.75
18612770.0,18463850.0,17427570.0,204.9,206.83,207.36,205.0,207.76,208.48,202.12,205.12,207.05,204.9
32618140.0,32728460.0,47507230.0,107.27,107.4,107.28,108.85,107.72,107.37,107.2,106.45,105.57,107.27
64398230.0,47597670.0,33753490.0,160.4,166.0,165.38,162.11,167.45,167.53,155.3,159.09,164.39,160.4
54017920.0,69281360.0,33935720.0,213.9,216.42,208.76,218.03,221.37,210.16,206.74,211.3,207.31,213.9
44284660.0,46286150.0,33962370.0,116.47,115.38,115.04,116.5,116.73,116.2,115.65,115.23,114.98,116.47
16383610.0,24452750.0,20118620.0,153.17,153.97,153.42,153.33,154.17,154.43,152.22,152.38,153.33,153.17
23286380.0,17841920.0,24185530.0,204.43,202.83,203.12,207.75,204.94,204.15,203.9,202.34,202.52,204.43
21754600.0,20762360.0,20769030.0,135.91,137.38,136.43,136.66,137.48,137.12,135.28,136.3,136.11,135.91
40387960.0,45595680.0,75219710.0,92.9,93.0,92.91,93.66,93.05,94.66,92.14,91.5,92.65,92.9
17595210.0,20191840.0,17897140.0,202.45,203.31,201.85,204.0,204.39,203.73,202.2,201.71,201.56,202.45
25676720.0,15281850.0,17048800.0,139.41,139.3,138.85,140.75,139.65,139.43,139.03,138.84,138.82,139.41
63140170.0,75900510.0,71882770.0,246.52,250.75,236.36,258.68,258.25,247.69,246.36,244.3,234.3,246.52
55548830.0,32426420.0,25141490.0,297.26,318.62,322.63,304.18,320.45,324.65,289.23,310.5,318.21,297.26
30953760.0,37378070.0,33690660.0,171.8,172.83,172.05,173.95,174.12,174.26,171.71,171.01,171.42,171.8
27876220.0,25432390.0,33843130.0,316.68,315.03,313.17,319.52,318.52,316.5,316.2,313.01,310.32,316.68
36362440.0,23446340.0,20222210.0,137.89,137.08,137.14,140.15,137.44,137.44,137.6,136.7,136.28,137.89
22811140.0,27581270.0,95584080.0,219.75,216.82,220.78,222.82,221.26,221.36,219.7,216.63,217.29,219.75
22560440.0,29729270.0,23430370.0,224.79,223.82,221.0,225.84,226.44,223.75,224.02,223.54,219.76,224.79
11475920.0,27420550.0,25931710.0,111.13,111.36,111.95,111.87,111.51,112.42,110.95,110.33,111.4,111.13
24587490.0,29800240.0,52411070.0,113.0,111.64,114.42,113.18,113.39,114.79,112.34,111.55,111.55,113.0
17170490.0,20859830.0,17837130.0,151.5,150.48,149.2,151.74,151.42,150.13,150.19,149.95,148.67,151.5
75058410.0,81013970.0,80605870.0,239.77,247.51,241.95,250.0,257.61,259.08,237.12,238.4,240.0,239.77
71686210.0,56544250.0,46893220.0,263.75,282.0,295.52,278.09,290.82,299.55,263.0,281.23,291.41,263.75
27825140.0,38426060.0,48706170.0,175.21,172.8,178.54,177.74,176.3,179.78,174.52,172.45,172.66,175.21
64094970.0,71322520.0,71686210.0,277.39,277.14,263.75,281.22,286.44,278.09,271.86,269.37,263.0,277.39
49118510.0,35644510.0,39194720.0,224.94,218.01,220.95,225.0,224.3,221.85,219.84,216.56,216.47,224.94
14676420.0,16529130.0,17775510.0,141.41,141.48,141.91,142.04,141.88,142.38,141.11,140.87,141.05,141.41
52902320.0,41084070.0,26656630.0,214.52,225.46,223.64,219.5,226.35,227.27,212.32,216.05,222.25,214.52
35131460.0,28949760.0,27526040.0,96.86,97.2,96.05,98.23,98.02,96.76,96.65,96.58,95.25,96.86
28010430.0,39546610.0,26781730.0,107.52,106.27,105.58,108.37,107.65,106.0,107.16,106.18,105.28,107.52
41156140.0,44662320.0,23623970.0,171.51,174.24,174.94,174.77,174.95,176.6,170.88,170.26,172.1,171.51
36884490.0,33136130.0,50303500.0,100.58,100.51,97.65,101.71,100.89,100.77,100.45,99.64,97.42,100.58
21884010.0,23598650.0,28998220.0,171.04,171.18,169.97,171.39,171.87,170.32,169.64,170.3,168.38,171.04
44866280.0,71574560.0,31506890.0,159.87,162.61,160.5,159.96,163.96,162.05,157.91,158.77,159.89,159.87
29421010.0,26356390.0,29706720.0,322.37,322.57,323.52,323.4,325.22,324.76,318.0,320.26,318.95,322.37
31686450.0,23273160.0,27825140.0,174.94,177.91,175.21,175.85,178.25,177.74,174.27,176.13,174.52,174.94
25763840.0,45547590.0,31154910.0,109.72,108.65,104.89,109.9,110.42,107.79,108.88,108.6,104.88,109.72
42223820.0,50721830.0,50455070.0,262.74,270.8,250.9,267.37,271.7,263.11,261.23,259.0,249.38,262.74
27948160.0,23714690.0,36529740.0,178.92,180.2,179.8,180.59,182.14,180.54,177.91,178.62,177.81,178.92
19376940.0,21564890.0,26330070.0,159.07,158.23,157.5,160.47,160.0,157.89,158.88,158.02,155.11,159.07
21673390.0,17618870.0,13909560.0,208.46,207.48,208.89,210.64,209.73,209.24,208.44,207.14,206.73,208.46
24431920.0,28813620.0,27883360.0,210.62,204.28,203.46,212.73,207.16,205.14,210.03,203.84,199.67,210.62
32182650.0,26547490.0,18661340.0,270.0,267.48,263.79,270.8,271.0,265.89,264.91,267.3,262.73,270.0
59029400.0,33829290.0,33009110.0,116.9,120.96,121.11,118.07,121.81,121.81,116.06,120.05,120.62,116.9
32018540.0,26924630.0,35661200.0,150.85,152.88,152.5,151.27,153.7,153.97,149.22,151.51,150.86,150.85
34454120.0,27207250.0,30480880.0,316.27,313.59,311.85,318.74,315.7,315.5,315.0,312.09,309.55,316.27
20686510.0,18131970.0,14244050.0,117.52,116.52,115.59,118.02,117.8,116.52,116.2,116.49,115.59,117.52
20191840.0,17897140.0,20578020.0,203.31,201.85,199.2,204.39,203.73,201.51,201.71,201.56,198.81,203.31
63712340.0,37080720.0,43218350.0,115.66,116.25,115.93,116.49,116.54,116.53,113.72,115.44,114.42,115.66
48155850.0,53038870.0,33861320.0,365.0,364.0,351.34,368.79,372.38,359.46,358.52,362.27,351.15,365.0
27581270.0,95584080.0,26388050.0,216.82,220.78,220.24,221.26,221.36,222.28,216.63,217.29,219.15,216.82
26675250.0,31639010.0,24817940.0,106.14,105.66,105.8,106.8,106.57,106.5,105.62,105.64,105.5,106.14
47597670.0,33753490.0,43250420.0,166.0,165.38,165.45,167.45,167.53,168.35,159.09,164.39,162.73,166.0
42357420.0,16252850.0,18969700.0,156.75,160.42,159.78,157.08,160.71,160.87,155.02,159.6,159.23,156.75
28218240.0,32690080.0,26219110.0,99.26,99.83,100.0,99.3,101.0,100.46,98.31,99.13,99.74,99.26
65270950.0,34693280.0,20544600.0,170.6,174.95,177.81,171.22,175.39,178.82,165.43,172.66,176.88,170.6
37418910.0,34121240.0,33290830.0,221.85,226.23,228.99,225.37,227.35,229.67,220.71,221.3,225.1,221.85
41511380.0,33316990.0,34806250.0,116.55,117.05,118.75,116.79,118.11,118.81,114.22,116.08,116.86,116.55
22632380.0,32182650.0,26547490.0,268.6,270.0,267.48,270.07,270.8,271.0,265.86,264.91,267.3,268.6
18776390.0,15801370.0,19636390.0,188.5,190.71,189.5,189.78,191.28,190.68,187.61,190.18,189.3,188.5
38063130.0,13046450.0,21341960.0,117.99,118.29,119.21,119.41,118.41,119.23,117.75,117.6,117.92,117.99
19046600.0,23639070.0,20393070.0,186.07,186.78,189.01,188.46,187.07,189.53,186.0,185.1,187.86,186.07
19932550.0,22684000.0,22367480.0,242.1,241.16,237.52,243.24,242.2,240.99,241.22,239.62,237.32,242.1
43218350.0,58279570.0,49793750.0,115.93,116.58,111.79,116.53,116.89,114.21,114.42,114.86,111.76,115.93
